q	r	ANI	n1	n2
barcode59.fasta	barcode75.fasta	97.1882	1559	1704
barcode59.fasta	barcode39.fasta	97.1874	1558	1704
barcode59.fasta	barcode19.fasta	97.1839	1548	1704
barcode59.fasta	barcode94.fasta	97.1808	1550	1704
barcode59.fasta	barcode90.fasta	96.7092	1502	1704
barcode60.fasta	barcode60.fasta	100	1704	1704
barcode60.fasta	barcode59.fasta	99.9912	1704	1704
barcode60.fasta	barcode41.fasta	99.819	1631	1704
barcode60.fasta	barcode04.fasta	98.8581	1611	1704
barcode60.fasta	barcode42.fasta	98.8322	1618	1704
barcode60.fasta	barcode58.fasta	98.5361	1589	1704
barcode60.fasta	barcode55.fasta	98.4441	1582	1704
barcode60.fasta	barcode92.fasta	98.4166	1598	1704
barcode60.fasta	barcode83.fasta	98.3599	1578	1704
barcode60.fasta	barcode01.fasta	98.3509	1575	1704
barcode60.fasta	barcode15.fasta	98.3366	1582	1704
barcode60.fasta	barcode56.fasta	98.3243	1564	1704
barcode60.fasta	barcode70.fasta	97.6188	1558	1704
barcode60.fasta	barcode63.fasta	97.6087	1559	1704
barcode60.fasta	barcode02.fasta	97.6087	1560	1704
barcode60.fasta	barcode93.fasta	97.6083	1565	1704
barcode60.fasta	barcode37.fasta	97.6025	1565	1704
barcode60.fasta	barcode64.fasta	97.5985	1570	1704
barcode60.fasta	barcode46.fasta	97.5928	1526	1704
barcode60.fasta	barcode36.fasta	97.5828	1547	1704
barcode60.fasta	barcode31.fasta	97.566	1565	1704
barcode60.fasta	barcode53.fasta	97.5552	1568	1704
barcode60.fasta	barcode48.fasta	97.5512	1552	1704
barcode60.fasta	barcode45.fasta	97.5447	1543	1704
barcode60.fasta	barcode47.fasta	97.5364	1553	1704
barcode60.fasta	barcode69.fasta	97.5335	1557	1704
barcode60.fasta	barcode52.fasta	97.5321	1548	1704
barcode60.fasta	barcode81.fasta	97.5254	1566	1704
barcode60.fasta	barcode57.fasta	97.5178	1567	1704
barcode60.fasta	barcode14.fasta	97.5144	1560	1704
barcode60.fasta	barcode96.fasta	97.5137	1563	1704
barcode60.fasta	barcode61.fasta	97.5128	1553	1704
barcode60.fasta	barcode43.fasta	97.5054	1549	1704
barcode60.fasta	barcode44.fasta	97.501	1569	1704
barcode60.fasta	barcode66.fasta	97.4987	1534	1704
barcode60.fasta	barcode91.fasta	97.4915	1552	1704
barcode60.fasta	barcode54.fasta	97.4866	1552	1704
barcode60.fasta	barcode62.fasta	97.4749	1567	1704
barcode60.fasta	barcode49.fasta	97.4728	1567	1704
barcode60.fasta	barcode65.fasta	97.4574	1545	1704
barcode60.fasta	barcode95.fasta	97.4556	1558	1704
barcode60.fasta	barcode84.fasta	97.4308	1535	1704
barcode60.fasta	barcode72.fasta	97.4276	1539	1704
barcode60.fasta	barcode18.fasta	97.4237	1538	1704
barcode60.fasta	barcode27.fasta	97.4125	1540	1704
barcode60.fasta	barcode20.fasta	97.4106	1551	1704
barcode60.fasta	barcode21.fasta	97.4027	1538	1704
barcode60.fasta	barcode07.fasta	97.3958	1541	1704
barcode60.fasta	barcode28.fasta	97.3954	1548	1704
barcode60.fasta	barcode87.fasta	97.3949	1540	1704
barcode60.fasta	barcode50.fasta	97.3922	1541	1704
barcode60.fasta	barcode80.fasta	97.3907	1533	1704
barcode60.fasta	barcode12.fasta	97.3816	1552	1704
barcode60.fasta	barcode85.fasta	97.3788	1536	1704
barcode60.fasta	barcode34.fasta	97.3666	1549	1704
barcode60.fasta	barcode26.fasta	97.3634	1536	1704
barcode60.fasta	barcode11.fasta	97.3612	1551	1704
barcode60.fasta	barcode88.fasta	97.3561	1544	1704
barcode60.fasta	barcode51.fasta	97.3495	1539	1704
barcode60.fasta	barcode05.fasta	97.3479	1522	1704
barcode60.fasta	barcode32.fasta	97.3403	1540	1704
barcode60.fasta	barcode03.fasta	97.3357	1539	1704
barcode60.fasta	barcode40.fasta	97.3268	1540	1704
barcode60.fasta	barcode22.fasta	97.3227	1540	1704
barcode60.fasta	barcode78.fasta	97.3226	1534	1704
barcode60.fasta	barcode89.fasta	97.3204	1548	1704
barcode60.fasta	barcode33.fasta	97.3188	1550	1704
barcode60.fasta	barcode09.fasta	97.3119	1534	1704
barcode60.fasta	barcode38.fasta	97.3082	1528	1704
barcode60.fasta	barcode08.fasta	97.2986	1551	1704
barcode60.fasta	barcode13.fasta	97.281	1538	1704
barcode60.fasta	barcode73.fasta	97.2684	1550	1704
barcode60.fasta	barcode16.fasta	97.2646	1544	1704
barcode60.fasta	barcode68.fasta	97.2566	1550	1704
barcode60.fasta	barcode71.fasta	97.2438	1567	1704
barcode60.fasta	barcode29.fasta	97.2429	1543	1704
barcode60.fasta	barcode35.fasta	97.238	1536	1704
barcode60.fasta	barcode79.fasta	97.2367	1539	1704
barcode60.fasta	barcode94.fasta	97.2334	1537	1704
barcode60.fasta	barcode23.fasta	97.2294	1541	1704
barcode60.fasta	barcode67.fasta	97.2288	1551	1704
barcode60.fasta	barcode17.fasta	97.2279	1560	1704
barcode60.fasta	barcode25.fasta	97.2205	1549	1704
barcode60.fasta	barcode24.fasta	97.2202	1546	1704
barcode60.fasta	barcode86.fasta	97.2157	1563	1704
barcode60.fasta	barcode30.fasta	97.2135	1557	1704
barcode60.fasta	barcode74.fasta	97.2045	1550	1704
barcode60.fasta	barcode77.fasta	97.2013	1548	1704
barcode60.fasta	barcode10.fasta	97.1979	1563	1704
barcode60.fasta	barcode06.fasta	97.1965	1555	1704
barcode60.fasta	barcode82.fasta	97.1949	1555	1704
barcode60.fasta	barcode76.fasta	97.1915	1545	1704
barcode60.fasta	barcode19.fasta	97.1818	1548	1704
barcode60.fasta	barcode39.fasta	97.1745	1553	1704
barcode60.fasta	barcode75.fasta	97.1741	1558	1704
barcode60.fasta	barcode90.fasta	96.744	1501	1704
barcode61.fasta	barcode61.fasta	100	1663	1663
barcode61.fasta	barcode45.fasta	99.2526	1597	1663
barcode61.fasta	barcode36.fasta	99.0909	1598	1663
barcode61.fasta	barcode69.fasta	97.9953	1547	1663
barcode61.fasta	barcode31.fasta	97.8616	1557	1663
barcode61.fasta	barcode93.fasta	97.8588	1560	1663
barcode61.fasta	barcode53.fasta	97.8442	1554	1663
barcode61.fasta	barcode52.fasta	97.8353	1575	1663
barcode61.fasta	barcode64.fasta	97.8335	1556	1663
barcode61.fasta	barcode44.fasta	97.8209	1554	1663
barcode61.fasta	barcode47.fasta	97.8208	1559	1663
barcode61.fasta	barcode37.fasta	97.814	1561	1663
barcode61.fasta	barcode96.fasta	97.806	1562	1663
barcode61.fasta	barcode14.fasta	97.7991	1558	1663
barcode61.fasta	barcode62.fasta	97.7961	1559	1663
barcode61.fasta	barcode81.fasta	97.7958	1568	1663
barcode61.fasta	barcode49.fasta	97.789	1556	1663
barcode61.fasta	barcode46.fasta	97.7802	1545	1663
barcode61.fasta	barcode57.fasta	97.7799	1563	1663
barcode61.fasta	barcode66.fasta	97.7623	1539	1663
barcode61.fasta	barcode48.fasta	97.7397	1555	1663
barcode61.fasta	barcode70.fasta	97.7258	1555	1663
barcode61.fasta	barcode63.fasta	97.7245	1555	1663
barcode61.fasta	barcode02.fasta	97.7171	1559	1663
barcode61.fasta	barcode95.fasta	97.6856	1557	1663
barcode61.fasta	barcode91.fasta	97.6803	1553	1663
barcode61.fasta	barcode54.fasta	97.6691	1554	1663
barcode61.fasta	barcode43.fasta	97.666	1554	1663
barcode61.fasta	barcode01.fasta	97.6099	1554	1663
barcode61.fasta	barcode56.fasta	97.5917	1534	1663
barcode61.fasta	barcode92.fasta	97.5798	1551	1663
barcode61.fasta	barcode83.fasta	97.5709	1552	1663
barcode61.fasta	barcode55.fasta	97.5522	1545	1663
barcode61.fasta	barcode42.fasta	97.5472	1535	1663
barcode61.fasta	barcode04.fasta	97.5381	1548	1663
barcode61.fasta	barcode51.fasta	97.5321	1551	1663
barcode61.fasta	barcode15.fasta	97.5282	1554	1663
barcode61.fasta	barcode32.fasta	97.5282	1549	1663
barcode61.fasta	barcode60.fasta	97.5241	1544	1663
barcode61.fasta	barcode65.fasta	97.5213	1547	1663
barcode61.fasta	barcode89.fasta	97.5137	1546	1663
barcode61.fasta	barcode41.fasta	97.5108	1545	1663
barcode61.fasta	barcode03.fasta	97.5009	1552	1663
barcode61.fasta	barcode59.fasta	97.4949	1547	1663
barcode61.fasta	barcode58.fasta	97.4544	1559	1663
barcode61.fasta	barcode34.fasta	97.346	1527	1663
barcode61.fasta	barcode28.fasta	97.3437	1530	1663
barcode61.fasta	barcode73.fasta	97.3205	1538	1663
barcode61.fasta	barcode12.fasta	97.3148	1541	1663
barcode61.fasta	barcode18.fasta	97.3057	1541	1663
barcode61.fasta	barcode20.fasta	97.2994	1524	1663
barcode61.fasta	barcode39.fasta	97.2969	1538	1663
barcode61.fasta	barcode82.fasta	97.2954	1540	1663
barcode61.fasta	barcode25.fasta	97.2927	1551	1663
barcode61.fasta	barcode84.fasta	97.2922	1534	1663
barcode61.fasta	barcode50.fasta	97.2842	1531	1663
barcode61.fasta	barcode78.fasta	97.2823	1529	1663
barcode61.fasta	barcode26.fasta	97.2756	1533	1663
barcode61.fasta	barcode24.fasta	97.2673	1542	1663
barcode61.fasta	barcode08.fasta	97.2663	1543	1663
barcode61.fasta	barcode85.fasta	97.2641	1528	1663
barcode61.fasta	barcode10.fasta	97.2624	1530	1663
barcode61.fasta	barcode77.fasta	97.2613	1544	1663
barcode61.fasta	barcode11.fasta	97.2587	1541	1663
barcode61.fasta	barcode21.fasta	97.2587	1515	1663
barcode61.fasta	barcode05.fasta	97.2582	1523	1663
barcode61.fasta	barcode75.fasta	97.2551	1544	1663
barcode61.fasta	barcode29.fasta	97.2509	1545	1663
barcode61.fasta	barcode87.fasta	97.2506	1528	1663
barcode61.fasta	barcode19.fasta	97.2486	1554	1663
barcode61.fasta	barcode35.fasta	97.2462	1544	1663
barcode61.fasta	barcode86.fasta	97.2433	1522	1663
barcode61.fasta	barcode09.fasta	97.2421	1525	1663
barcode61.fasta	barcode67.fasta	97.24	1554	1663
barcode61.fasta	barcode38.fasta	97.2397	1526	1663
barcode61.fasta	barcode76.fasta	97.2366	1547	1663
barcode61.fasta	barcode17.fasta	97.2361	1529	1663
barcode61.fasta	barcode22.fasta	97.2342	1527	1663
barcode61.fasta	barcode06.fasta	97.2325	1538	1663
barcode61.fasta	barcode23.fasta	97.2299	1554	1663
barcode61.fasta	barcode13.fasta	97.2254	1556	1663
barcode61.fasta	barcode72.fasta	97.2248	1533	1663
barcode61.fasta	barcode68.fasta	97.2213	1553	1663
barcode61.fasta	barcode94.fasta	97.2182	1545	1663
barcode61.fasta	barcode27.fasta	97.2149	1529	1663
barcode61.fasta	barcode74.fasta	97.2144	1551	1663
barcode61.fasta	barcode88.fasta	97.2119	1533	1663
barcode61.fasta	barcode40.fasta	97.2074	1531	1663
barcode61.fasta	barcode16.fasta	97.207	1541	1663
barcode61.fasta	barcode07.fasta	97.2045	1526	1663
barcode61.fasta	barcode71.fasta	97.1928	1541	1663
barcode61.fasta	barcode80.fasta	97.1923	1523	1663
barcode61.fasta	barcode33.fasta	97.1885	1539	1663
barcode61.fasta	barcode30.fasta	97.1808	1529	1663
barcode61.fasta	barcode79.fasta	97.1641	1536	1663
barcode61.fasta	barcode90.fasta	96.7268	1499	1663
barcode62.fasta	barcode62.fasta	100	1656	1657
barcode62.fasta	barcode49.fasta	99.9982	1656	1657
barcode62.fasta	barcode44.fasta	99.9963	1654	1657
barcode62.fasta	barcode57.fasta	99.9945	1654	1657
barcode62.fasta	barcode14.fasta	99.9921	1653	1657
barcode62.fasta	barcode81.fasta	99.9853	1649	1657
barcode62.fasta	barcode96.fasta	99.9812	1654	1657
barcode62.fasta	barcode93.fasta	99.1262	1601	1657
barcode62.fasta	barcode64.fasta	98.258	1572	1657
barcode62.fasta	barcode31.fasta	98.2386	1577	1657
barcode62.fasta	barcode37.fasta	98.2314	1580	1657
barcode62.fasta	barcode53.fasta	98.2234	1579	1657
barcode62.fasta	barcode69.fasta	98.0806	1569	1657
barcode62.fasta	barcode46.fasta	97.8685	1534	1657
barcode62.fasta	barcode47.fasta	97.8355	1557	1657
barcode62.fasta	barcode61.fasta	97.8235	1545	1657
barcode62.fasta	barcode36.fasta	97.8165	1557	1657
barcode62.fasta	barcode02.fasta	97.787	1564	1657
barcode62.fasta	barcode45.fasta	97.7843	1552	1657
barcode62.fasta	barcode70.fasta	97.7736	1568	1657
barcode62.fasta	barcode63.fasta	97.7638	1566	1657
barcode62.fasta	barcode52.fasta	97.6982	1564	1657
barcode62.fasta	barcode48.fasta	97.6222	1567	1657
barcode62.fasta	barcode43.fasta	97.6172	1551	1657
barcode62.fasta	barcode66.fasta	97.5996	1538	1657
barcode62.fasta	barcode01.fasta	97.5981	1556	1657
barcode62.fasta	barcode56.fasta	97.5971	1531	1657
barcode62.fasta	barcode54.fasta	97.5899	1557	1657
barcode62.fasta	barcode83.fasta	97.5759	1552	1657
barcode62.fasta	barcode42.fasta	97.5729	1550	1657
barcode62.fasta	barcode95.fasta	97.5665	1556	1657
barcode62.fasta	barcode91.fasta	97.562	1558	1657
barcode62.fasta	barcode60.fasta	97.5603	1555	1657
barcode62.fasta	barcode59.fasta	97.5595	1551	1657
barcode62.fasta	barcode04.fasta	97.5346	1562	1657
barcode62.fasta	barcode15.fasta	97.5311	1557	1657
barcode62.fasta	barcode92.fasta	97.5276	1566	1657
barcode62.fasta	barcode55.fasta	97.5187	1551	1657
barcode62.fasta	barcode41.fasta	97.5047	1561	1657
barcode62.fasta	barcode58.fasta	97.4865	1554	1657
barcode62.fasta	barcode65.fasta	97.4804	1558	1657
barcode62.fasta	barcode89.fasta	97.4774	1550	1657
barcode62.fasta	barcode32.fasta	97.451	1554	1657
barcode62.fasta	barcode51.fasta	97.4371	1557	1657
barcode62.fasta	barcode03.fasta	97.387	1557	1657
barcode62.fasta	barcode84.fasta	97.3581	1508	1657
barcode62.fasta	barcode18.fasta	97.3007	1529	1657
barcode62.fasta	barcode28.fasta	97.3	1530	1657
barcode62.fasta	barcode17.fasta	97.2927	1519	1657
barcode62.fasta	barcode12.fasta	97.291	1529	1657
barcode62.fasta	barcode50.fasta	97.2899	1516	1657
barcode62.fasta	barcode72.fasta	97.2828	1522	1657
barcode62.fasta	barcode05.fasta	97.2798	1529	1657
barcode62.fasta	barcode27.fasta	97.2798	1515	1657
barcode62.fasta	barcode20.fasta	97.2743	1529	1657
barcode62.fasta	barcode73.fasta	97.2722	1541	1657
barcode62.fasta	barcode38.fasta	97.2662	1535	1657
barcode62.fasta	barcode30.fasta	97.2541	1532	1657
barcode62.fasta	barcode11.fasta	97.254	1526	1657
barcode62.fasta	barcode79.fasta	97.2373	1540	1657
barcode62.fasta	barcode71.fasta	97.2373	1528	1657
barcode62.fasta	barcode08.fasta	97.2369	1533	1657
barcode62.fasta	barcode86.fasta	97.2362	1510	1657
barcode62.fasta	barcode33.fasta	97.235	1522	1657
barcode62.fasta	barcode09.fasta	97.2342	1534	1657
barcode62.fasta	barcode21.fasta	97.2337	1520	1657
barcode62.fasta	barcode16.fasta	97.231	1532	1657
barcode62.fasta	barcode34.fasta	97.2298	1524	1657
barcode62.fasta	barcode76.fasta	97.227	1525	1657
barcode62.fasta	barcode85.fasta	97.2205	1531	1657
barcode62.fasta	barcode06.fasta	97.2193	1533	1657
barcode62.fasta	barcode78.fasta	97.2192	1521	1657
barcode62.fasta	barcode80.fasta	97.2154	1522	1657
barcode62.fasta	barcode82.fasta	97.2139	1526	1657
barcode62.fasta	barcode74.fasta	97.2133	1533	1657
barcode62.fasta	barcode07.fasta	97.2128	1529	1657
barcode62.fasta	barcode35.fasta	97.2105	1544	1657
barcode62.fasta	barcode13.fasta	97.2073	1541	1657
barcode62.fasta	barcode39.fasta	97.2058	1527	1657
barcode62.fasta	barcode22.fasta	97.2041	1525	1657
barcode62.fasta	barcode29.fasta	97.2029	1534	1657
barcode62.fasta	barcode75.fasta	97.1951	1534	1657
barcode62.fasta	barcode23.fasta	97.1945	1532	1657
barcode62.fasta	barcode87.fasta	97.1924	1538	1657
barcode62.fasta	barcode25.fasta	97.1873	1529	1657
barcode62.fasta	barcode40.fasta	97.1835	1534	1657
barcode62.fasta	barcode94.fasta	97.1809	1526	1657
barcode62.fasta	barcode67.fasta	97.1771	1536	1657
barcode62.fasta	barcode10.fasta	97.1736	1539	1657
barcode62.fasta	barcode24.fasta	97.1734	1538	1657
barcode62.fasta	barcode19.fasta	97.1651	1540	1657
barcode62.fasta	barcode26.fasta	97.1637	1531	1657
barcode62.fasta	barcode77.fasta	97.1631	1540	1657
barcode62.fasta	barcode68.fasta	97.1622	1537	1657
barcode62.fasta	barcode88.fasta	97.1388	1525	1657
barcode62.fasta	barcode90.fasta	96.698	1516	1657
barcode63.fasta	barcode63.fasta	100	1635	1635
barcode63.fasta	barcode70.fasta	99.987	1634	1635
barcode63.fasta	barcode02.fasta	99.9856	1633	1635
barcode63.fasta	barcode37.fasta	97.8692	1573	1635
barcode63.fasta	barcode93.fasta	97.8522	1567	1635
barcode63.fasta	barcode53.fasta	97.8428	1577	1635
barcode63.fasta	barcode31.fasta	97.8355	1572	1635
barcode63.fasta	barcode64.fasta	97.8338	1570	1635
barcode63.fasta	barcode69.fasta	97.7906	1562	1635
barcode63.fasta	barcode47.fasta	97.7838	1555	1635
barcode63.fasta	barcode44.fasta	97.7767	1566	1635
barcode63.fasta	barcode96.fasta	97.7661	1566	1635
barcode63.fasta	barcode81.fasta	97.7649	1564	1635
barcode63.fasta	barcode14.fasta	97.7621	1565	1635
barcode63.fasta	barcode46.fasta	97.7597	1542	1635
barcode63.fasta	barcode57.fasta	97.7562	1568	1635
barcode63.fasta	barcode62.fasta	97.7474	1565	1635
barcode63.fasta	barcode49.fasta	97.7276	1565	1635
barcode63.fasta	barcode61.fasta	97.7229	1555	1635
barcode63.fasta	barcode91.fasta	97.7183	1559	1635
barcode63.fasta	barcode54.fasta	97.7061	1566	1635
barcode63.fasta	barcode45.fasta	97.705	1552	1635
barcode63.fasta	barcode48.fasta	97.7041	1566	1635
barcode63.fasta	barcode43.fasta	97.7004	1554	1635
barcode63.fasta	barcode36.fasta	97.6984	1565	1635
barcode63.fasta	barcode95.fasta	97.6963	1566	1635
barcode63.fasta	barcode66.fasta	97.637	1550	1635
barcode63.fasta	barcode52.fasta	97.6358	1557	1635
barcode63.fasta	barcode01.fasta	97.6304	1563	1635
barcode63.fasta	barcode55.fasta	97.6288	1551	1635
barcode63.fasta	barcode83.fasta	97.624	1565	1635
barcode63.fasta	barcode42.fasta	97.6238	1559	1635
barcode63.fasta	barcode15.fasta	97.6088	1544	1635
barcode63.fasta	barcode58.fasta	97.603	1555	1635
barcode63.fasta	barcode41.fasta	97.5985	1553	1635
barcode63.fasta	barcode04.fasta	97.5979	1565	1635
barcode63.fasta	barcode60.fasta	97.5939	1554	1635
barcode63.fasta	barcode56.fasta	97.584	1545	1635
barcode63.fasta	barcode92.fasta	97.5779	1566	1635
barcode63.fasta	barcode59.fasta	97.5688	1557	1635
barcode63.fasta	barcode89.fasta	97.4892	1549	1635
barcode63.fasta	barcode65.fasta	97.4711	1564	1635
barcode63.fasta	barcode32.fasta	97.4558	1560	1635
barcode63.fasta	barcode51.fasta	97.4546	1560	1635
barcode63.fasta	barcode03.fasta	97.4274	1553	1635
barcode63.fasta	barcode21.fasta	97.359	1524	1635
barcode63.fasta	barcode10.fasta	97.335	1516	1635
barcode63.fasta	barcode17.fasta	97.3312	1538	1635
barcode63.fasta	barcode85.fasta	97.3308	1541	1635
barcode63.fasta	barcode08.fasta	97.3301	1534	1635
barcode63.fasta	barcode84.fasta	97.3294	1530	1635
barcode63.fasta	barcode12.fasta	97.3275	1542	1635
barcode63.fasta	barcode20.fasta	97.3271	1542	1635
barcode63.fasta	barcode18.fasta	97.3224	1540	1635
barcode63.fasta	barcode30.fasta	97.3197	1520	1635
barcode63.fasta	barcode34.fasta	97.3141	1544	1635
barcode63.fasta	barcode28.fasta	97.3138	1533	1635
barcode63.fasta	barcode73.fasta	97.3107	1531	1635
barcode63.fasta	barcode86.fasta	97.3065	1531	1635
barcode63.fasta	barcode72.fasta	97.3049	1540	1635
barcode63.fasta	barcode87.fasta	97.3024	1536	1635
barcode63.fasta	barcode50.fasta	97.2967	1536	1635
barcode63.fasta	barcode22.fasta	97.2962	1529	1635
barcode63.fasta	barcode88.fasta	97.282	1537	1635
barcode63.fasta	barcode40.fasta	97.2771	1531	1635
barcode63.fasta	barcode11.fasta	97.2761	1546	1635
barcode63.fasta	barcode09.fasta	97.2758	1537	1635
barcode63.fasta	barcode74.fasta	97.2737	1537	1635
barcode63.fasta	barcode39.fasta	97.2735	1540	1635
barcode63.fasta	barcode67.fasta	97.2718	1535	1635
barcode63.fasta	barcode82.fasta	97.2699	1534	1635
barcode63.fasta	barcode71.fasta	97.2681	1540	1635
barcode63.fasta	barcode27.fasta	97.2647	1541	1635
barcode63.fasta	barcode75.fasta	97.2638	1534	1635
barcode63.fasta	barcode68.fasta	97.2633	1537	1635
barcode63.fasta	barcode78.fasta	97.2624	1540	1635
barcode63.fasta	barcode13.fasta	97.2613	1534	1635
barcode63.fasta	barcode16.fasta	97.2573	1523	1635
barcode63.fasta	barcode38.fasta	97.2572	1535	1635
barcode63.fasta	barcode79.fasta	97.257	1538	1635
barcode63.fasta	barcode26.fasta	97.2514	1540	1635
barcode63.fasta	barcode33.fasta	97.2498	1539	1635
barcode63.fasta	barcode23.fasta	97.2429	1541	1635
barcode63.fasta	barcode77.fasta	97.2403	1523	1635
barcode63.fasta	barcode94.fasta	97.2366	1536	1635
barcode63.fasta	barcode05.fasta	97.2345	1531	1635
barcode63.fasta	barcode07.fasta	97.2326	1543	1635
barcode63.fasta	barcode29.fasta	97.2298	1537	1635
barcode63.fasta	barcode06.fasta	97.2228	1536	1635
barcode63.fasta	barcode80.fasta	97.2187	1540	1635
barcode63.fasta	barcode25.fasta	97.2183	1537	1635
barcode63.fasta	barcode19.fasta	97.2161	1535	1635
barcode63.fasta	barcode24.fasta	97.2144	1535	1635
barcode63.fasta	barcode76.fasta	97.2102	1543	1635
barcode63.fasta	barcode35.fasta	97.1896	1538	1635
barcode63.fasta	barcode90.fasta	96.7501	1501	1635
barcode64.fasta	barcode64.fasta	100	1647	1647
barcode64.fasta	barcode37.fasta	99.9594	1630	1647
barcode64.fasta	barcode31.fasta	99.9467	1632	1647
barcode64.fasta	barcode53.fasta	99.9446	1631	1647
barcode64.fasta	barcode93.fasta	98.3616	1593	1647
barcode64.fasta	barcode57.fasta	98.253	1575	1647
barcode64.fasta	barcode44.fasta	98.2305	1582	1647
barcode64.fasta	barcode14.fasta	98.2289	1578	1647
barcode64.fasta	barcode81.fasta	98.2265	1577	1647
barcode64.fasta	barcode96.fasta	98.2109	1587	1647
barcode64.fasta	barcode49.fasta	98.2047	1586	1647
barcode64.fasta	barcode62.fasta	98.2041	1585	1647
barcode64.fasta	barcode69.fasta	98.1722	1573	1647
barcode64.fasta	barcode47.fasta	97.8982	1567	1647
barcode64.fasta	barcode46.fasta	97.8911	1543	1647
barcode64.fasta	barcode36.fasta	97.8454	1554	1647
barcode64.fasta	barcode02.fasta	97.8326	1574	1647
barcode64.fasta	barcode63.fasta	97.813	1574	1647
barcode64.fasta	barcode70.fasta	97.8122	1574	1647
barcode64.fasta	barcode45.fasta	97.801	1556	1647
barcode64.fasta	barcode61.fasta	97.7598	1561	1647
barcode64.fasta	barcode52.fasta	97.6805	1554	1647
barcode64.fasta	barcode95.fasta	97.6608	1562	1647
barcode64.fasta	barcode91.fasta	97.6467	1570	1647
barcode64.fasta	barcode54.fasta	97.6419	1567	1647
barcode64.fasta	barcode43.fasta	97.6392	1569	1647
barcode64.fasta	barcode48.fasta	97.6309	1569	1647
barcode64.fasta	barcode01.fasta	97.6152	1553	1647
barcode64.fasta	barcode92.fasta	97.5882	1541	1647
barcode64.fasta	barcode66.fasta	97.587	1555	1647
