Barcode_present	spacer_id	
barcode58	barcode58_contig_1_Unknown_1_13|295325-295356
barcode03	barcode03_contig_1_Unknown_1_72|297623-297654
barcode32	barcode03_contig_1_Unknown_1_72|297623-297654
barcode51	barcode03_contig_1_Unknown_1_72|297623-297654
barcode65	barcode03_contig_1_Unknown_1_72|297623-297654
barcode89	barcode03_contig_1_Unknown_1_72|297623-297654
barcode52	barcode52_contig_1_Unknown_1_82|296157-296188
barcode58	barcode58_contig_1_Unknown_1_16|295505-295536
barcode43	barcode48_contig_3_Unknown_1_13|293035-293066
barcode48	barcode48_contig_3_Unknown_1_13|293035-293066
barcode54	barcode48_contig_3_Unknown_1_13|293035-293066
barcode69	barcode48_contig_3_Unknown_1_13|293035-293066
barcode91	barcode48_contig_3_Unknown_1_13|293035-293066
barcode95	barcode48_contig_3_Unknown_1_13|293035-293066
barcode14	barcode93_contig_2_Unknown_1_16|300895-300926
barcode31	barcode93_contig_2_Unknown_1_16|300895-300926
barcode37	barcode93_contig_2_Unknown_1_16|300895-300926
barcode44	barcode93_contig_2_Unknown_1_16|300895-300926
barcode49	barcode93_contig_2_Unknown_1_16|300895-300926
barcode53	barcode93_contig_2_Unknown_1_16|300895-300926
barcode57	barcode93_contig_2_Unknown_1_16|300895-300926
barcode62	barcode93_contig_2_Unknown_1_16|300895-300926
barcode64	barcode93_contig_2_Unknown_1_16|300895-300926
barcode81	barcode93_contig_2_Unknown_1_16|300895-300926
barcode93	barcode93_contig_2_Unknown_1_16|300895-300926
barcode96	barcode93_contig_2_Unknown_1_16|300895-300926
barcode46	barcode46_contig_1_Unknown_1_53|295491-295522
barcode47	barcode46_contig_1_Unknown_1_53|295491-295522
barcode14	barcode81_contig_1_Unknown_1_78|299367-299398
barcode31	barcode81_contig_1_Unknown_1_78|299367-299398
barcode37	barcode81_contig_1_Unknown_1_78|299367-299398
barcode44	barcode81_contig_1_Unknown_1_78|299367-299398
barcode49	barcode81_contig_1_Unknown_1_78|299367-299398
barcode53	barcode81_contig_1_Unknown_1_78|299367-299398
barcode57	barcode81_contig_1_Unknown_1_78|299367-299398
barcode62	barcode81_contig_1_Unknown_1_78|299367-299398
barcode64	barcode81_contig_1_Unknown_1_78|299367-299398
barcode81	barcode81_contig_1_Unknown_1_78|299367-299398
barcode96	barcode81_contig_1_Unknown_1_78|299367-299398
barcode14	barcode93_contig_2_Unknown_2_3|307355-307386
barcode31	barcode93_contig_2_Unknown_2_3|307355-307386
barcode37	barcode93_contig_2_Unknown_2_3|307355-307386
barcode44	barcode93_contig_2_Unknown_2_3|307355-307386
barcode49	barcode93_contig_2_Unknown_2_3|307355-307386
barcode53	barcode93_contig_2_Unknown_2_3|307355-307386
barcode57	barcode93_contig_2_Unknown_2_3|307355-307386
barcode62	barcode93_contig_2_Unknown_2_3|307355-307386
barcode64	barcode93_contig_2_Unknown_2_3|307355-307386
barcode81	barcode93_contig_2_Unknown_2_3|307355-307386
barcode93	barcode93_contig_2_Unknown_2_3|307355-307386
barcode96	barcode93_contig_2_Unknown_2_3|307355-307386
barcode02	barcode52_contig_1_Unknown_1_31|293098-293129
barcode36	barcode52_contig_1_Unknown_1_31|293098-293129
barcode52	barcode52_contig_1_Unknown_1_31|293098-293129
barcode63	barcode52_contig_1_Unknown_1_31|293098-293129
barcode70	barcode52_contig_1_Unknown_1_31|293098-293129
barcode58	barcode58_contig_1_Unknown_1_73|298928-298959
barcode36	barcode36_contig_1_Unknown_1_75|289707-289739
barcode43	barcode43_contig_1_Unknown_1_52|299767-299798
barcode54	barcode43_contig_1_Unknown_1_52|299767-299798
barcode91	barcode43_contig_1_Unknown_1_52|299767-299798
barcode95	barcode43_contig_1_Unknown_1_52|299767-299798
barcode36	barcode36_contig_1_Unknown_1_86|290369-290400
barcode46	barcode46_contig_1_Unknown_1_46|295071-295102
barcode47	barcode46_contig_1_Unknown_1_46|295071-295102
barcode14	barcode36_contig_1_Unknown_1_40|287605-287636
barcode31	barcode36_contig_1_Unknown_1_40|287605-287636
barcode36	barcode36_contig_1_Unknown_1_40|287605-287636
barcode37	barcode36_contig_1_Unknown_1_40|287605-287636
barcode43	barcode36_contig_1_Unknown_1_40|287605-287636
barcode44	barcode36_contig_1_Unknown_1_40|287605-287636
barcode49	barcode36_contig_1_Unknown_1_40|287605-287636
barcode53	barcode36_contig_1_Unknown_1_40|287605-287636
barcode54	barcode36_contig_1_Unknown_1_40|287605-287636
barcode57	barcode36_contig_1_Unknown_1_40|287605-287636
barcode62	barcode36_contig_1_Unknown_1_40|287605-287636
barcode64	barcode36_contig_1_Unknown_1_40|287605-287636
barcode81	barcode36_contig_1_Unknown_1_40|287605-287636
barcode91	barcode36_contig_1_Unknown_1_40|287605-287636
barcode93	barcode36_contig_1_Unknown_1_40|287605-287636
barcode95	barcode36_contig_1_Unknown_1_40|287605-287636
barcode96	barcode36_contig_1_Unknown_1_40|287605-287636
barcode02	barcode36_contig_1_Unknown_1_37|287424-287455
barcode14	barcode36_contig_1_Unknown_1_37|287424-287455
barcode31	barcode36_contig_1_Unknown_1_37|287424-287455
barcode36	barcode36_contig_1_Unknown_1_37|287424-287455
barcode37	barcode36_contig_1_Unknown_1_37|287424-287455
barcode44	barcode36_contig_1_Unknown_1_37|287424-287455
barcode49	barcode36_contig_1_Unknown_1_37|287424-287455
barcode53	barcode36_contig_1_Unknown_1_37|287424-287455
barcode57	barcode36_contig_1_Unknown_1_37|287424-287455
barcode62	barcode36_contig_1_Unknown_1_37|287424-287455
barcode63	barcode36_contig_1_Unknown_1_37|287424-287455
barcode64	barcode36_contig_1_Unknown_1_37|287424-287455
barcode70	barcode36_contig_1_Unknown_1_37|287424-287455
barcode81	barcode36_contig_1_Unknown_1_37|287424-287455
barcode93	barcode36_contig_1_Unknown_1_37|287424-287455
barcode96	barcode36_contig_1_Unknown_1_37|287424-287455
barcode45	barcode45_contig_1_Unknown_1_22|291582-291613
barcode43	barcode43_contig_1_Unknown_1_82|301567-301598
barcode54	barcode43_contig_1_Unknown_1_82|301567-301598
barcode91	barcode43_contig_1_Unknown_1_82|301567-301598
barcode95	barcode43_contig_1_Unknown_1_82|301567-301598
barcode58	barcode58_contig_1_Unknown_1_54|297786-297817
barcode15	barcode15_contig_1_Unknown_1_10|297954-297985
barcode41	barcode15_contig_1_Unknown_1_10|297954-297985
barcode58	barcode15_contig_1_Unknown_1_10|297954-297985
barcode59	barcode15_contig_1_Unknown_1_10|297954-297985
barcode60	barcode15_contig_1_Unknown_1_10|297954-297985
barcode58	barcode58_contig_1_Unknown_1_33|296526-296557
barcode46	barcode46_contig_1_Unknown_1_69|296452-296483
barcode47	barcode46_contig_1_Unknown_1_69|296452-296483
barcode14	barcode93_contig_2_Unknown_1_86|305095-305126
barcode31	barcode93_contig_2_Unknown_1_86|305095-305126
barcode37	barcode93_contig_2_Unknown_1_86|305095-305126
barcode44	barcode93_contig_2_Unknown_1_86|305095-305126
barcode49	barcode93_contig_2_Unknown_1_86|305095-305126
barcode53	barcode93_contig_2_Unknown_1_86|305095-305126
barcode57	barcode93_contig_2_Unknown_1_86|305095-305126
barcode62	barcode93_contig_2_Unknown_1_86|305095-305126
barcode64	barcode93_contig_2_Unknown_1_86|305095-305126
barcode81	barcode93_contig_2_Unknown_1_86|305095-305126
barcode93	barcode93_contig_2_Unknown_1_86|305095-305126
barcode96	barcode93_contig_2_Unknown_1_86|305095-305126
barcode01	barcode01_contig_1_Unknown_1_76|4600858-4600889
barcode56	barcode01_contig_1_Unknown_1_76|4600858-4600889
barcode83	barcode01_contig_1_Unknown_1_76|4600858-4600889
barcode14	barcode93_contig_2_Unknown_1_56|303296-303327
barcode31	barcode93_contig_2_Unknown_1_56|303296-303327
barcode37	barcode93_contig_2_Unknown_1_56|303296-303327
barcode44	barcode93_contig_2_Unknown_1_56|303296-303327
barcode49	barcode93_contig_2_Unknown_1_56|303296-303327
barcode53	barcode93_contig_2_Unknown_1_56|303296-303327
barcode57	barcode93_contig_2_Unknown_1_56|303296-303327
barcode62	barcode93_contig_2_Unknown_1_56|303296-303327
barcode64	barcode93_contig_2_Unknown_1_56|303296-303327
barcode81	barcode93_contig_2_Unknown_1_56|303296-303327
barcode93	barcode93_contig_2_Unknown_1_56|303296-303327
barcode96	barcode93_contig_2_Unknown_1_56|303296-303327
barcode43	barcode43_contig_1_Unknown_1_64|300487-300518
barcode54	barcode43_contig_1_Unknown_1_64|300487-300518
barcode91	barcode43_contig_1_Unknown_1_64|300487-300518
barcode95	barcode43_contig_1_Unknown_1_64|300487-300518
barcode58	barcode58_contig_1_Unknown_1_66|298507-298538
barcode03	barcode03_contig_1_Unknown_1_50|296300-296331
barcode32	barcode03_contig_1_Unknown_1_50|296300-296331
barcode51	barcode03_contig_1_Unknown_1_50|296300-296331
barcode65	barcode03_contig_1_Unknown_1_50|296300-296331
barcode89	barcode03_contig_1_Unknown_1_50|296300-296331
barcode02	barcode36_contig_1_Unknown_1_38|287484-287516
barcode14	barcode36_contig_1_Unknown_1_38|287484-287516
barcode31	barcode36_contig_1_Unknown_1_38|287484-287516
barcode36	barcode36_contig_1_Unknown_1_38|287484-287516
barcode43	barcode36_contig_1_Unknown_1_38|287484-287516
barcode44	barcode36_contig_1_Unknown_1_38|287484-287516
barcode49	barcode36_contig_1_Unknown_1_38|287484-287516
barcode53	barcode36_contig_1_Unknown_1_38|287484-287516
barcode54	barcode36_contig_1_Unknown_1_38|287484-287516
barcode57	barcode36_contig_1_Unknown_1_38|287484-287516
barcode62	barcode36_contig_1_Unknown_1_38|287484-287516
barcode63	barcode36_contig_1_Unknown_1_38|287484-287516
barcode64	barcode36_contig_1_Unknown_1_38|287484-287516
barcode70	barcode36_contig_1_Unknown_1_38|287484-287516
barcode81	barcode36_contig_1_Unknown_1_38|287484-287516
barcode91	barcode36_contig_1_Unknown_1_38|287484-287516
barcode93	barcode36_contig_1_Unknown_1_38|287484-287516
barcode95	barcode36_contig_1_Unknown_1_38|287484-287516
barcode96	barcode36_contig_1_Unknown_1_38|287484-287516
barcode02	barcode36_contig_1_Unknown_1_23|286584-286615
barcode14	barcode36_contig_1_Unknown_1_23|286584-286615
barcode31	barcode36_contig_1_Unknown_1_23|286584-286615
barcode36	barcode36_contig_1_Unknown_1_23|286584-286615
barcode37	barcode36_contig_1_Unknown_1_23|286584-286615
barcode44	barcode36_contig_1_Unknown_1_23|286584-286615
barcode49	barcode36_contig_1_Unknown_1_23|286584-286615
barcode53	barcode36_contig_1_Unknown_1_23|286584-286615
barcode57	barcode36_contig_1_Unknown_1_23|286584-286615
barcode62	barcode36_contig_1_Unknown_1_23|286584-286615
barcode63	barcode36_contig_1_Unknown_1_23|286584-286615
barcode64	barcode36_contig_1_Unknown_1_23|286584-286615
barcode70	barcode36_contig_1_Unknown_1_23|286584-286615
barcode81	barcode36_contig_1_Unknown_1_23|286584-286615
barcode93	barcode36_contig_1_Unknown_1_23|286584-286615
barcode96	barcode36_contig_1_Unknown_1_23|286584-286615
barcode02	barcode02_contig_1_Unknown_1_65|301616-301647
barcode63	barcode02_contig_1_Unknown_1_65|301616-301647
barcode70	barcode02_contig_1_Unknown_1_65|301616-301647
barcode31	barcode64_contig_1_Unknown_1_114|293670-293700
barcode31	barcode64_contig_1_Unknown_1_114|293670-293700
barcode37	barcode64_contig_1_Unknown_1_114|293670-293700
barcode37	barcode64_contig_1_Unknown_1_114|293670-293700
barcode53	barcode64_contig_1_Unknown_1_114|293670-293700
barcode53	barcode64_contig_1_Unknown_1_114|293670-293700
barcode64	barcode64_contig_1_Unknown_1_114|293670-293700
barcode64	barcode64_contig_1_Unknown_1_114|293670-293700
barcode31	barcode64_contig_1_Unknown_1_120|294030-294061
barcode31	barcode64_contig_1_Unknown_1_120|294030-294061
barcode37	barcode64_contig_1_Unknown_1_120|294030-294061
barcode37	barcode64_contig_1_Unknown_1_120|294030-294061
barcode53	barcode64_contig_1_Unknown_1_120|294030-294061
barcode53	barcode64_contig_1_Unknown_1_120|294030-294061
barcode64	barcode64_contig_1_Unknown_1_120|294030-294061
barcode53	barcode53_contig_1_Unknown_1_120|294153-294185
barcode01	barcode01_contig_1_Unknown_1_44|4598938-4598968
barcode56	barcode01_contig_1_Unknown_1_44|4598938-4598968
barcode83	barcode01_contig_1_Unknown_1_44|4598938-4598968
barcode58	barcode58_contig_1_Unknown_1_44|297186-297217
barcode31	barcode64_contig_1_Unknown_1_142|295350-295381
barcode37	barcode64_contig_1_Unknown_1_142|295350-295381
barcode53	barcode64_contig_1_Unknown_1_142|295350-295381
barcode64	barcode64_contig_1_Unknown_1_142|295350-295381
barcode48	barcode48_contig_3_Unknown_1_26|293815-293846
barcode96	barcode96_contig_1_Unknown_2_23|303485-303516
barcode14	barcode45_contig_1_Unknown_1_43|292843-292874
barcode31	barcode45_contig_1_Unknown_1_43|292843-292874
barcode37	barcode45_contig_1_Unknown_1_43|292843-292874
barcode44	barcode45_contig_1_Unknown_1_43|292843-292874
barcode45	barcode45_contig_1_Unknown_1_43|292843-292874
barcode49	barcode45_contig_1_Unknown_1_43|292843-292874
barcode53	barcode45_contig_1_Unknown_1_43|292843-292874
barcode57	barcode45_contig_1_Unknown_1_43|292843-292874
barcode62	barcode45_contig_1_Unknown_1_43|292843-292874
barcode64	barcode45_contig_1_Unknown_1_43|292843-292874
barcode81	barcode45_contig_1_Unknown_1_43|292843-292874
barcode93	barcode45_contig_1_Unknown_1_43|292843-292874
barcode96	barcode45_contig_1_Unknown_1_43|292843-292874
barcode03	barcode03_contig_1_Unknown_1_82|298223-298254
barcode32	barcode03_contig_1_Unknown_1_82|298223-298254
barcode51	barcode03_contig_1_Unknown_1_82|298223-298254
barcode65	barcode03_contig_1_Unknown_1_82|298223-298254
barcode89	barcode03_contig_1_Unknown_1_82|298223-298254
barcode58	barcode58_contig_1_Unknown_1_72|298868-298899
barcode52	barcode52_contig_1_Unknown_1_24|292678-292709
barcode01	barcode01_contig_1_Unknown_1_14|4597138-4597169
barcode56	barcode01_contig_1_Unknown_1_14|4597138-4597169
barcode83	barcode01_contig_1_Unknown_1_14|4597138-4597169
barcode03	barcode46_contig_1_Unknown_1_10|292910-292941
barcode32	barcode46_contig_1_Unknown_1_10|292910-292941
barcode45	barcode46_contig_1_Unknown_1_10|292910-292941
barcode46	barcode46_contig_1_Unknown_1_10|292910-292941
barcode47	barcode46_contig_1_Unknown_1_10|292910-292941
barcode51	barcode46_contig_1_Unknown_1_10|292910-292941
barcode52	barcode46_contig_1_Unknown_1_10|292910-292941
barcode61	barcode46_contig_1_Unknown_1_10|292910-292941
barcode65	barcode46_contig_1_Unknown_1_10|292910-292941
barcode89	barcode46_contig_1_Unknown_1_10|292910-292941
barcode45	barcode46_contig_1_Unknown_1_4|292550-292581
barcode46	barcode46_contig_1_Unknown_1_4|292550-292581
barcode47	barcode46_contig_1_Unknown_1_4|292550-292581
barcode61	barcode46_contig_1_Unknown_1_4|292550-292581
barcode03	barcode03_contig_1_Unknown_1_25|294800-294831
barcode32	barcode03_contig_1_Unknown_1_25|294800-294831
barcode51	barcode03_contig_1_Unknown_1_25|294800-294831
barcode65	barcode03_contig_1_Unknown_1_25|294800-294831
barcode89	barcode03_contig_1_Unknown_1_25|294800-294831
barcode14	barcode93_contig_2_Unknown_1_11|300595-300626
barcode31	barcode93_contig_2_Unknown_1_11|300595-300626
barcode37	barcode93_contig_2_Unknown_1_11|300595-300626
barcode44	barcode93_contig_2_Unknown_1_11|300595-300626
barcode49	barcode93_contig_2_Unknown_1_11|300595-300626
barcode53	barcode93_contig_2_Unknown_1_11|300595-300626
barcode57	barcode93_contig_2_Unknown_1_11|300595-300626
barcode62	barcode93_contig_2_Unknown_1_11|300595-300626
barcode81	barcode93_contig_2_Unknown_1_11|300595-300626
barcode93	barcode93_contig_2_Unknown_1_11|300595-300626
barcode96	barcode93_contig_2_Unknown_1_11|300595-300626
barcode64	barcode64_contig_1_Unknown_1_11|287489-287520
barcode43	barcode43_contig_1_Unknown_1_74|301087-301118
barcode54	barcode43_contig_1_Unknown_1_74|301087-301118
barcode91	barcode43_contig_1_Unknown_1_74|301087-301118
barcode95	barcode43_contig_1_Unknown_1_74|301087-301118
barcode03	barcode03_contig_1_Unknown_1_52|296420-296451
barcode32	barcode03_contig_1_Unknown_1_52|296420-296451
barcode51	barcode03_contig_1_Unknown_1_52|296420-296451
barcode65	barcode03_contig_1_Unknown_1_52|296420-296451
barcode89	barcode03_contig_1_Unknown_1_52|296420-296451
barcode46	barcode46_contig_1_Unknown_1_48|295191-295222
barcode47	barcode46_contig_1_Unknown_1_48|295191-295222
barcode41	barcode59_contig_1_Unknown_1_31|292485-292516
barcode59	barcode59_contig_1_Unknown_1_31|292485-292516
barcode60	barcode59_contig_1_Unknown_1_31|292485-292516
barcode15	barcode15_contig_1_Unknown_1_22|298673-298704
barcode61	barcode61_contig_1_Unknown_1_70|298695-298726
barcode14	barcode61_contig_1_Unknown_1_17|295516-295547
barcode31	barcode61_contig_1_Unknown_1_17|295516-295547
barcode37	barcode61_contig_1_Unknown_1_17|295516-295547
barcode44	barcode61_contig_1_Unknown_1_17|295516-295547
barcode45	barcode61_contig_1_Unknown_1_17|295516-295547
barcode49	barcode61_contig_1_Unknown_1_17|295516-295547
barcode53	barcode61_contig_1_Unknown_1_17|295516-295547
barcode57	barcode61_contig_1_Unknown_1_17|295516-295547
barcode61	barcode61_contig_1_Unknown_1_17|295516-295547
barcode62	barcode61_contig_1_Unknown_1_17|295516-295547
barcode64	barcode61_contig_1_Unknown_1_17|295516-295547
barcode81	barcode61_contig_1_Unknown_1_17|295516-295547
barcode93	barcode61_contig_1_Unknown_1_17|295516-295547
barcode96	barcode61_contig_1_Unknown_1_17|295516-295547
barcode93	barcode93_contig_2_Unknown_2_12|307896-307927
barcode48	barcode48_contig_3_Unknown_1_42|294776-294807
barcode03	barcode03_contig_1_Unknown_1_92|298823-298854
barcode32	barcode03_contig_1_Unknown_1_92|298823-298854
barcode51	barcode03_contig_1_Unknown_1_92|298823-298854
barcode65	barcode03_contig_1_Unknown_1_92|298823-298854
barcode89	barcode03_contig_1_Unknown_1_92|298823-298854
barcode45	barcode61_contig_1_Unknown_1_58|297976-298007
barcode61	barcode61_contig_1_Unknown_1_58|297976-298007
barcode52	barcode52_contig_1_Unknown_1_59|294778-294809
barcode02	barcode36_contig_1_Unknown_1_20|286404-286435
barcode36	barcode36_contig_1_Unknown_1_20|286404-286435
barcode63	barcode36_contig_1_Unknown_1_20|286404-286435
barcode70	barcode36_contig_1_Unknown_1_20|286404-286435
barcode14	barcode93_contig_2_Unknown_1_89|305275-305306
barcode31	barcode93_contig_2_Unknown_1_89|305275-305306
barcode37	barcode93_contig_2_Unknown_1_89|305275-305306
barcode44	barcode93_contig_2_Unknown_1_89|305275-305306
barcode49	barcode93_contig_2_Unknown_1_89|305275-305306
barcode53	barcode93_contig_2_Unknown_1_89|305275-305306
barcode57	barcode93_contig_2_Unknown_1_89|305275-305306
barcode62	barcode93_contig_2_Unknown_1_89|305275-305306
barcode64	barcode93_contig_2_Unknown_1_89|305275-305306
barcode81	barcode93_contig_2_Unknown_1_89|305275-305306
barcode93	barcode93_contig_2_Unknown_1_89|305275-305306
barcode96	barcode93_contig_2_Unknown_1_89|305275-305306
barcode14	barcode52_contig_1_Unknown_1_37|293458-293489
barcode31	barcode52_contig_1_Unknown_1_37|293458-293489
barcode36	barcode52_contig_1_Unknown_1_37|293458-293489
barcode37	barcode52_contig_1_Unknown_1_37|293458-293489
barcode44	barcode52_contig_1_Unknown_1_37|293458-293489
barcode45	barcode52_contig_1_Unknown_1_37|293458-293489
barcode49	barcode52_contig_1_Unknown_1_37|293458-293489
barcode52	barcode52_contig_1_Unknown_1_37|293458-293489
barcode53	barcode52_contig_1_Unknown_1_37|293458-293489
barcode57	barcode52_contig_1_Unknown_1_37|293458-293489
barcode62	barcode52_contig_1_Unknown_1_37|293458-293489
barcode64	barcode52_contig_1_Unknown_1_37|293458-293489
barcode81	barcode52_contig_1_Unknown_1_37|293458-293489
barcode93	barcode52_contig_1_Unknown_1_37|293458-293489
barcode96	barcode52_contig_1_Unknown_1_37|293458-293489
barcode01	barcode01_contig_1_Unknown_1_84|4601338-4601369
