region	organism	contig	start	stop	genes	contigBorder	wholeContig
Xcr_barcode31_contig_1_polish_RGP_29	Xcr_barcode31	contig_1_polish	3568650	3575175	6	False	False
Xcr_barcode31_contig_1_polish_RGP_5	Xcr_barcode31	contig_1_polish	3594612	3609561	14	False	False
Xcr_barcode31_contig_1_polish_RGP_19	Xcr_barcode31	contig_1_polish	4003084	4014334	6	False	False
Xcr_barcode31_contig_1_polish_RGP_28	Xcr_barcode31	contig_1_polish	4062554	4070560	6	False	False
Xcr_barcode31_contig_1_polish_RGP_27	Xcr_barcode31	contig_1_polish	4252004	4257398	4	False	False
Xcr_barcode31_contig_1_polish_RGP_26	Xcr_barcode31	contig_1_polish	4286156	4289303	4	False	False
Xcr_barcode31_contig_1_polish_RGP_25	Xcr_barcode31	contig_1_polish	4760701	4763947	4	False	False
Xcr_barcode31_contig_1_polish_RGP_24	Xcr_barcode31	contig_1_polish	4810605	4821704	6	False	False
Xcr_barcode31_contig_1_polish_RGP_7	Xcr_barcode31	contig_1_polish	4839861	4852480	17	False	False
Xcr_barcode31_contig_1_polish_RGP_18	Xcr_barcode31	contig_1_polish	4862692	4870772	6	False	False
Xcr_barcode32_contig_1_polish_RGP_8	Xcr_barcode32	contig_1_polish	55114	82105	25	False	False
Xcr_barcode32_contig_1_polish_RGP_5	Xcr_barcode32	contig_1_polish	157817	173923	18	False	False
Xcr_barcode32_contig_1_polish_RGP_15	Xcr_barcode32	contig_1_polish	287791	307403	9	False	False
Xcr_barcode32_contig_1_polish_RGP_19	Xcr_barcode32	contig_1_polish	408247	416765	6	False	False
Xcr_barcode32_contig_1_polish_RGP_18	Xcr_barcode32	contig_1_polish	467802	483056	6	False	False
Xcr_barcode32_contig_1_polish_RGP_4	Xcr_barcode32	contig_1_polish	684241	699169	16	False	False
Xcr_barcode32_contig_1_polish_RGP_28	Xcr_barcode32	contig_1_polish	821404	829188	4	False	False
Xcr_barcode32_contig_1_polish_RGP_27	Xcr_barcode32	contig_1_polish	1105799	1111649	4	False	False
Xcr_barcode32_contig_1_polish_RGP_0	Xcr_barcode32	contig_1_polish	1196029	1241102	34	False	False
Xcr_barcode32_contig_1_polish_RGP_17	Xcr_barcode32	contig_1_polish	1252342	1258017	6	False	False
Xcr_barcode32_contig_1_polish_RGP_22	Xcr_barcode32	contig_1_polish	1265943	1268946	5	False	False
Xcr_barcode32_contig_1_polish_RGP_21	Xcr_barcode32	contig_1_polish	1635616	1640066	5	False	False
Xcr_barcode32_contig_1_polish_RGP_26	Xcr_barcode32	contig_1_polish	1905333	1913008	4	False	False
Xcr_barcode32_contig_1_polish_RGP_2	Xcr_barcode32	contig_1_polish	1918765	1941394	22	False	False
Xcr_barcode32_contig_1_polish_RGP_12	Xcr_barcode32	contig_1_polish	1994485	2001818	8	False	False
Xcr_barcode32_contig_1_polish_RGP_1	Xcr_barcode32	contig_1_polish	2408373	2461331	35	False	False
Xcr_barcode32_contig_1_polish_RGP_14	Xcr_barcode32	contig_1_polish	2467430	2474099	7	False	False
Xcr_barcode32_contig_1_polish_RGP_9	Xcr_barcode32	contig_1_polish	2622029	2636117	12	False	False
Xcr_barcode32_contig_1_polish_RGP_10	Xcr_barcode32	contig_1_polish	2666818	2679803	11	False	False
Xcr_barcode32_contig_1_polish_RGP_16	Xcr_barcode32	contig_1_polish	3364942	3368707	6	False	False
Xcr_barcode32_contig_1_polish_RGP_11	Xcr_barcode32	contig_1_polish	3403167	3416221	9	False	False
Xcr_barcode32_contig_1_polish_RGP_20	Xcr_barcode32	contig_1_polish	3569842	3575312	5	False	False
Xcr_barcode32_contig_1_polish_RGP_6	Xcr_barcode32	contig_1_polish	3597268	3613551	16	False	False
Xcr_barcode32_contig_1_polish_RGP_13	Xcr_barcode32	contig_1_polish	4009325	4020589	7	False	False
Xcr_barcode32_contig_1_polish_RGP_25	Xcr_barcode32	contig_1_polish	4072331	4076068	4	False	False
Xcr_barcode32_contig_1_polish_RGP_24	Xcr_barcode32	contig_1_polish	4256387	4261781	4	False	False
Xcr_barcode32_contig_1_polish_RGP_3	Xcr_barcode32	contig_1_polish	4290567	4306893	19	False	False
Xcr_barcode32_contig_1_polish_RGP_23	Xcr_barcode32	contig_1_polish	4824444	4831757	4	False	False
Xcr_barcode32_contig_1_polish_RGP_7	Xcr_barcode32	contig_1_polish	4850088	4866784	21	False	False
Xcr_barcode36_contig_1_polish_RGP_4	Xcr_barcode36	contig_1_polish	54799	80739	25	False	False
Xcr_barcode36_contig_1_polish_RGP_26	Xcr_barcode36	contig_1_polish	159440	168161	6	False	False
Xcr_barcode36_contig_1_polish_RGP_13	Xcr_barcode36	contig_1_polish	279012	299163	10	False	False
Xcr_barcode36_contig_1_polish_RGP_12	Xcr_barcode36	contig_1_polish	400035	408404	8	False	False
Xcr_barcode36_contig_1_polish_RGP_5	Xcr_barcode36	contig_1_polish	673672	692548	14	False	False
Xcr_barcode36_contig_1_polish_RGP_25	Xcr_barcode36	contig_1_polish	1100429	1106288	4	False	False
Xcr_barcode36_contig_1_polish_RGP_11	Xcr_barcode36	contig_1_polish	1204877	1216379	10	False	False
Xcr_barcode36_contig_1_polish_RGP_24	Xcr_barcode36	contig_1_polish	1280290	1286586	6	False	False
Xcr_barcode36_contig_1_polish_RGP_1	Xcr_barcode36	contig_1_polish	1332367	1369977	50	False	False
Xcr_barcode36_contig_1_polish_RGP_23	Xcr_barcode36	contig_1_polish	1630562	1635292	4	False	False
Xcr_barcode36_contig_1_polish_RGP_0	Xcr_barcode36	contig_1_polish	1900410	1973863	78	False	False
Xcr_barcode36_contig_1_polish_RGP_19	Xcr_barcode36	contig_1_polish	2074267	2082523	6	False	False
Xcr_barcode36_contig_1_polish_RGP_7	Xcr_barcode36	contig_1_polish	2106939	2116665	11	False	False
Xcr_barcode36_contig_1_polish_RGP_3	Xcr_barcode36	contig_1_polish	2445402	2473984	20	False	False
Xcr_barcode36_contig_1_polish_RGP_21	Xcr_barcode36	contig_1_polish	2630210	2637949	5	False	False
Xcr_barcode36_contig_1_polish_RGP_9	Xcr_barcode36	contig_1_polish	2667931	2677825	9	False	False
Xcr_barcode36_contig_1_polish_RGP_16	Xcr_barcode36	contig_1_polish	2966926	2971474	7	False	False
Xcr_barcode36_contig_1_polish_RGP_2	Xcr_barcode36	contig_1_polish	3126320	3164475	27	False	False
Xcr_barcode36_contig_1_polish_RGP_15	Xcr_barcode36	contig_1_polish	3423903	3435336	7	False	False
Xcr_barcode36_contig_1_polish_RGP_22	Xcr_barcode36	contig_1_polish	3592503	3596429	4	False	False
Xcr_barcode36_contig_1_polish_RGP_6	Xcr_barcode36	contig_1_polish	3618227	3634984	15	False	False
Xcr_barcode36_contig_1_polish_RGP_20	Xcr_barcode36	contig_1_polish	3994011	4003090	5	False	False
Xcr_barcode36_contig_1_polish_RGP_14	Xcr_barcode36	contig_1_polish	4035828	4047099	7	False	False
Xcr_barcode36_contig_1_polish_RGP_10	Xcr_barcode36	contig_1_polish	4662858	4674017	8	False	False
Xcr_barcode36_contig_1_polish_RGP_18	Xcr_barcode36	contig_1_polish	4845751	4854343	6	False	False
Xcr_barcode36_contig_1_polish_RGP_8	Xcr_barcode36	contig_1_polish	4872679	4883595	16	False	False
Xcr_barcode36_contig_1_polish_RGP_17	Xcr_barcode36	contig_1_polish	4894024	4902104	6	False	False
Xcr_barcode37_contig_1_polish_RGP_2	Xcr_barcode37	contig_1_polish	55368	82398	27	False	False
Xcr_barcode37_contig_1_polish_RGP_12	Xcr_barcode37	contig_1_polish	157108	167775	11	False	False
Xcr_barcode37_contig_1_polish_RGP_32	Xcr_barcode37	contig_1_polish	258545	261768	4	False	False
Xcr_barcode37_contig_1_polish_RGP_17	Xcr_barcode37	contig_1_polish	282395	304325	9	False	False
Xcr_barcode37_contig_1_polish_RGP_9	Xcr_barcode37	contig_1_polish	407903	417586	11	False	False
Xcr_barcode37_contig_1_polish_RGP_8	Xcr_barcode37	contig_1_polish	686775	695524	11	False	False
Xcr_barcode37_contig_1_polish_RGP_16	Xcr_barcode37	contig_1_polish	819600	827019	8	False	False
Xcr_barcode37_contig_1_polish_RGP_31	Xcr_barcode37	contig_1_polish	1105908	1110173	4	False	False
Xcr_barcode37_contig_1_polish_RGP_1	Xcr_barcode37	contig_1_polish	1194761	1220202	24	False	False
Xcr_barcode37_contig_1_polish_RGP_15	Xcr_barcode37	contig_1_polish	1231609	1243101	10	False	False
Xcr_barcode37_contig_1_polish_RGP_30	Xcr_barcode37	contig_1_polish	1617919	1622649	4	False	False
Xcr_barcode37_contig_1_polish_RGP_22	Xcr_barcode37	contig_1_polish	1883576	1892154	6	False	False
Xcr_barcode37_contig_1_polish_RGP_3	Xcr_barcode37	contig_1_polish	1897186	1917285	20	False	False
Xcr_barcode37_contig_1_polish_RGP_21	Xcr_barcode37	contig_1_polish	2016975	2026274	6	False	False
Xcr_barcode37_contig_1_polish_RGP_20	Xcr_barcode37	contig_1_polish	2050896	2058027	6	False	False
Xcr_barcode37_contig_1_polish_RGP_0	Xcr_barcode37	contig_1_polish	2290703	2309272	26	False	False
Xcr_barcode37_contig_1_polish_RGP_4	Xcr_barcode37	contig_1_polish	2404315	2440704	16	False	False
Xcr_barcode37_contig_1_polish_RGP_6	Xcr_barcode37	contig_1_polish	2596406	2610494	12	False	False
Xcr_barcode37_contig_1_polish_RGP_14	Xcr_barcode37	contig_1_polish	2641181	2649197	8	False	False
Xcr_barcode37_contig_1_polish_RGP_23	Xcr_barcode37	contig_1_polish	2769005	2790715	5	False	False
Xcr_barcode37_contig_1_polish_RGP_13	Xcr_barcode37	contig_1_polish	2955099	2967931	8	False	False
Xcr_barcode37_contig_1_polish_RGP_11	Xcr_barcode37	contig_1_polish	3121943	3132430	9	False	False
Xcr_barcode37_contig_1_polish_RGP_10	Xcr_barcode37	contig_1_polish	3388443	3401890	9	False	False
Xcr_barcode37_contig_1_polish_RGP_29	Xcr_barcode37	contig_1_polish	3559130	3565655	6	False	False
Xcr_barcode37_contig_1_polish_RGP_5	Xcr_barcode37	contig_1_polish	3585082	3600031	14	False	False
Xcr_barcode37_contig_1_polish_RGP_19	Xcr_barcode37	contig_1_polish	3993424	4004675	6	False	False
Xcr_barcode37_contig_1_polish_RGP_28	Xcr_barcode37	contig_1_polish	4052887	4060893	6	False	False
Xcr_barcode37_contig_1_polish_RGP_27	Xcr_barcode37	contig_1_polish	4242337	4247731	4	False	False
Xcr_barcode37_contig_1_polish_RGP_26	Xcr_barcode37	contig_1_polish	4276491	4279638	4	False	False
Xcr_barcode37_contig_1_polish_RGP_25	Xcr_barcode37	contig_1_polish	4751054	4754300	4	False	False
Xcr_barcode37_contig_1_polish_RGP_24	Xcr_barcode37	contig_1_polish	4800945	4812044	6	False	False
Xcr_barcode37_contig_1_polish_RGP_7	Xcr_barcode37	contig_1_polish	4830198	4842820	17	False	False
Xcr_barcode37_contig_1_polish_RGP_18	Xcr_barcode37	contig_1_polish	4853038	4861118	6	False	False
Xcr_barcode41_contig_1_polish_RGP_6	Xcr_barcode41	contig_1_polish	55319	80698	24	False	False
Xcr_barcode41_contig_1_polish_RGP_3	Xcr_barcode41	contig_1_polish	153557	171795	23	False	False
Xcr_barcode41_contig_1_polish_RGP_16	Xcr_barcode41	contig_1_polish	286067	301398	9	False	False
Xcr_barcode41_contig_1_polish_RGP_33	Xcr_barcode41	contig_1_polish	406348	410398	4	False	False
Xcr_barcode41_contig_1_polish_RGP_2	Xcr_barcode41	contig_1_polish	683291	706406	25	False	False
Xcr_barcode41_contig_1_polish_RGP_15	Xcr_barcode41	contig_1_polish	830475	839395	7	False	False
Xcr_barcode41_contig_1_polish_RGP_1	Xcr_barcode41	contig_1_polish	1204770	1237058	26	False	False
Xcr_barcode41_contig_1_polish_RGP_26	Xcr_barcode41	contig_1_polish	1249618	1255199	5	False	False
Xcr_barcode41_contig_1_polish_RGP_24	Xcr_barcode41	contig_1_polish	1801394	1808450	6	False	False
Xcr_barcode41_contig_1_polish_RGP_0	Xcr_barcode41	contig_1_polish	1912214	1974652	70	False	False
Xcr_barcode41_contig_1_polish_RGP_25	Xcr_barcode41	contig_1_polish	2027512	2032508	5	False	False
Xcr_barcode41_contig_1_polish_RGP_14	Xcr_barcode41	contig_1_polish	2111280	2119373	7	False	False
Xcr_barcode41_contig_1_polish_RGP_12	Xcr_barcode41	contig_1_polish	2446674	2463202	11	False	False
Xcr_barcode41_contig_1_polish_RGP_7	Xcr_barcode41	contig_1_polish	2619955	2636372	15	False	False
Xcr_barcode41_contig_1_polish_RGP_9	Xcr_barcode41	contig_1_polish	2666650	2680381	11	False	False
Xcr_barcode41_contig_1_polish_RGP_23	Xcr_barcode41	contig_1_polish	2799233	2818804	6	False	False
Xcr_barcode41_contig_1_polish_RGP_32	Xcr_barcode41	contig_1_polish	2852207	2858983	6	False	False
Xcr_barcode41_contig_1_polish_RGP_13	Xcr_barcode41	contig_1_polish	2986719	2998477	7	False	False
Xcr_barcode41_contig_1_polish_RGP_4	Xcr_barcode41	contig_1_polish	3154445	3174271	18	False	False
Xcr_barcode41_contig_1_polish_RGP_22	Xcr_barcode41	contig_1_polish	3191292	3198333	6	False	False
Xcr_barcode41_contig_1_polish_RGP_11	Xcr_barcode41	contig_1_polish	3439734	3453182	10	False	False
Xcr_barcode41_contig_1_polish_RGP_21	Xcr_barcode41	contig_1_polish	3611787	3616559	6	False	False
Xcr_barcode41_contig_1_polish_RGP_31	Xcr_barcode41	contig_1_polish	3638411	3642373	4	False	False
Xcr_barcode41_contig_1_polish_RGP_8	Xcr_barcode41	contig_1_polish	3683956	3691326	11	False	False
Xcr_barcode41_contig_1_polish_RGP_5	Xcr_barcode41	contig_1_polish	3738320	3748786	16	False	False
Xcr_barcode41_contig_1_polish_RGP_20	Xcr_barcode41	contig_1_polish	4056771	4068046	6	False	False
Xcr_barcode41_contig_1_polish_RGP_30	Xcr_barcode41	contig_1_polish	4116650	4124657	6	False	False
Xcr_barcode41_contig_1_polish_RGP_29	Xcr_barcode41	contig_1_polish	4306684	4312075	4	False	False
Xcr_barcode41_contig_1_polish_RGP_19	Xcr_barcode41	contig_1_polish	4609539	4615929	6	False	False
Xcr_barcode41_contig_1_polish_RGP_28	Xcr_barcode41	contig_1_polish	4621456	4625248	6	False	False
Xcr_barcode41_contig_1_polish_RGP_10	Xcr_barcode41	contig_1_polish	4828408	4835228	10	False	False
Xcr_barcode41_contig_1_polish_RGP_27	Xcr_barcode41	contig_1_polish	4886920	4894069	4	False	False
Xcr_barcode41_contig_1_polish_RGP_18	Xcr_barcode41	contig_1_polish	4912655	4922692	12	False	False
Xcr_barcode41_contig_1_polish_RGP_17	Xcr_barcode41	contig_1_polish	4933196	4941276	6	False	False
Xcr_barcode42_contig_1_polish_RGP_8	Xcr_barcode42	contig_1_polish	55220	80600	23	False	False
Xcr_barcode42_contig_1_polish_RGP_6	Xcr_barcode42	contig_1_polish	153405	170295	19	False	False
Xcr_barcode42_contig_1_polish_RGP_33	Xcr_barcode42	contig_1_polish	263344	266537	4	False	False
Xcr_barcode42_contig_1_polish_RGP_32	Xcr_barcode42	contig_1_polish	395433	399486	4	False	False
Xcr_barcode42_contig_1_polish_RGP_4	Xcr_barcode42	contig_1_polish	671072	690641	22	False	False
Xcr_barcode42_contig_1_polish_RGP_24	Xcr_barcode42	contig_1_polish	810365	819061	6	False	False
Xcr_barcode42_contig_1_polish_RGP_17	Xcr_barcode42	contig_1_polish	1316268	1323777	8	False	False
Xcr_barcode42_contig_1_polish_RGP_23	Xcr_barcode42	contig_1_polish	1754820	1761876	6	False	False
Xcr_barcode42_contig_1_polish_RGP_16	Xcr_barcode42	contig_1_polish	1868158	1876541	8	False	False
Xcr_barcode42_contig_1_polish_RGP_9	Xcr_barcode42	contig_1_polish	1881570	1900289	15	False	False
Xcr_barcode42_contig_1_polish_RGP_27	Xcr_barcode42	contig_1_polish	1952968	1957964	5	False	False
Xcr_barcode42_contig_1_polish_RGP_22	Xcr_barcode42	contig_1_polish	2005114	2010771	6	False	False
Xcr_barcode42_contig_1_polish_RGP_14	Xcr_barcode42	contig_1_polish	2035434	2046278	9	False	False
Xcr_barcode42_contig_1_polish_RGP_0	Xcr_barcode42	contig_1_polish	2355869	2495738	129	False	False
Xcr_barcode42_contig_1_polish_RGP_2	Xcr_barcode42	contig_1_polish	2512931	2539589	25	False	False
Xcr_barcode42_contig_1_polish_RGP_7	Xcr_barcode42	contig_1_polish	2697994	2714411	15	False	False
Xcr_barcode42_contig_1_polish_RGP_5	Xcr_barcode42	contig_1_polish	2744758	2771502	23	False	False
Xcr_barcode42_contig_1_polish_RGP_15	Xcr_barcode42	contig_1_polish	2886306	2907040	8	False	False
Xcr_barcode42_contig_1_polish_RGP_12	Xcr_barcode42	contig_1_polish	3488163	3501611	10	False	False
Xcr_barcode42_contig_1_polish_RGP_21	Xcr_barcode42	contig_1_polish	3659705	3664477	6	False	False
Xcr_barcode42_contig_1_polish_RGP_10	Xcr_barcode42	contig_1_polish	3686329	3701301	14	False	False
Xcr_barcode42_contig_1_polish_RGP_11	Xcr_barcode42	contig_1_polish	3743163	3750533	11	False	False
Xcr_barcode42_contig_1_polish_RGP_3	Xcr_barcode42	contig_1_polish	3797534	3810709	22	False	False
Xcr_barcode42_contig_1_polish_RGP_20	Xcr_barcode42	contig_1_polish	4118489	4129752	6	False	False
Xcr_barcode42_contig_1_polish_RGP_31	Xcr_barcode42	contig_1_polish	4177842	4185849	6	False	False
Xcr_barcode42_contig_1_polish_RGP_30	Xcr_barcode42	contig_1_polish	4367844	4373235	4	False	False
Xcr_barcode42_contig_1_polish_RGP_1	Xcr_barcode42	contig_1_polish	4401981	4438226	41	False	False
Xcr_barcode42_contig_1_polish_RGP_19	Xcr_barcode42	contig_1_polish	4704278	4710662	6	False	False
Xcr_barcode42_contig_1_polish_RGP_29	Xcr_barcode42	contig_1_polish	4716189	4720000	6	False	False
Xcr_barcode42_contig_1_polish_RGP_26	Xcr_barcode42	contig_1_polish	4873731	4880996	5	False	False
Xcr_barcode42_contig_1_polish_RGP_25	Xcr_barcode42	contig_1_polish	4923578	4927986	5	False	False
Xcr_barcode42_contig_1_polish_RGP_28	Xcr_barcode42	contig_1_polish	4979577	4986711	4	False	False
Xcr_barcode42_contig_1_polish_RGP_13	Xcr_barcode42	contig_1_polish	5005281	5017864	15	False	False
Xcr_barcode42_contig_1_polish_RGP_18	Xcr_barcode42	contig_1_polish	5028368	5035911	6	False	False
Xcr_barcode43_contig_1_polish_RGP_5	Xcr_barcode43	contig_1_polish	55287	80899	26	False	False
Xcr_barcode43_contig_1_polish_RGP_33	Xcr_barcode43	contig_1_polish	120421	126879	6	False	False
Xcr_barcode43_contig_1_polish_RGP_9	Xcr_barcode43	contig_1_polish	157473	175931	13	False	False
Xcr_barcode43_contig_1_polish_RGP_19	Xcr_barcode43	contig_1_polish	292028	311159	9	False	False
Xcr_barcode43_contig_1_polish_RGP_4	Xcr_barcode43	contig_1_polish	415962	430635	17	False	False
Xcr_barcode43_contig_1_polish_RGP_8	Xcr_barcode43	contig_1_polish	703045	717918	11	False	False
Xcr_barcode43_contig_1_polish_RGP_32	Xcr_barcode43	contig_1_polish	840361	846742	4	False	False
Xcr_barcode43_contig_1_polish_RGP_2	Xcr_barcode43	contig_1_polish	1209887	1247399	32	False	False
Xcr_barcode43_contig_1_polish_RGP_23	Xcr_barcode43	contig_1_polish	1267215	1270218	6	False	False
Xcr_barcode43_contig_1_polish_RGP_18	Xcr_barcode43	contig_1_polish	1298239	1305586	7	False	False
Xcr_barcode43_contig_1_polish_RGP_31	Xcr_barcode43	contig_1_polish	1910549	1918224	4	False	False
Xcr_barcode43_contig_1_polish_RGP_3	Xcr_barcode43	contig_1_polish	1923992	1950987	21	False	False
Xcr_barcode43_contig_1_polish_RGP_12	Xcr_barcode43	contig_1_polish	2072982	2081422	10	False	False
Xcr_barcode43_contig_1_polish_RGP_1	Xcr_barcode43	contig_1_polish	2405399	2462651	46	False	False
Xcr_barcode43_contig_1_polish_RGP_17	Xcr_barcode43	contig_1_polish	2484106	2490782	7	False	False
Xcr_barcode43_contig_1_polish_RGP_30	Xcr_barcode43	contig_1_polish	2515098	2520968	6	False	False
Xcr_barcode43_contig_1_polish_RGP_7	Xcr_barcode43	contig_1_polish	2643777	2657544	12	False	False
Xcr_barcode43_contig_1_polish_RGP_11	Xcr_barcode43	contig_1_polish	2686654	2697638	10	False	False
Xcr_barcode43_contig_1_polish_RGP_0	Xcr_barcode43	contig_1_polish	2798619	2836591	50	False	False
Xcr_barcode43_contig_1_polish_RGP_6	Xcr_barcode43	contig_1_polish	2856910	2881823	13	False	False
Xcr_barcode43_contig_1_polish_RGP_15	Xcr_barcode43	contig_1_polish	3046182	3057682	8	False	False
Xcr_barcode43_contig_1_polish_RGP_16	Xcr_barcode43	contig_1_polish	3467051	3478484	7	False	False
Xcr_barcode43_contig_1_polish_RGP_29	Xcr_barcode43	contig_1_polish	3635947	3639874	4	False	False
Xcr_barcode43_contig_1_polish_RGP_10	Xcr_barcode43	contig_1_polish	3662885	3677546	12	False	False
Xcr_barcode43_contig_1_polish_RGP_14	Xcr_barcode43	contig_1_polish	3768645	3777747	8	False	False
Xcr_barcode43_contig_1_polish_RGP_28	Xcr_barcode43	contig_1_polish	4050730	4059811	4	False	False
Xcr_barcode43_contig_1_polish_RGP_22	Xcr_barcode43	contig_1_polish	4093083	4104350	6	False	False
Xcr_barcode43_contig_1_polish_RGP_27	Xcr_barcode43	contig_1_polish	4339896	4345290	4	False	False
Xcr_barcode43_contig_1_polish_RGP_26	Xcr_barcode43	contig_1_polish	4374069	4377216	4	False	False
Xcr_barcode43_contig_1_polish_RGP_24	Xcr_barcode43	contig_1_polish	4700480	4704295	7	False	False
Xcr_barcode43_contig_1_polish_RGP_13	Xcr_barcode43	contig_1_polish	4848789	4854095	9	False	False
Xcr_barcode43_contig_1_polish_RGP_21	Xcr_barcode43	contig_1_polish	4904779	4913370	6	False	False
Xcr_barcode43_contig_1_polish_RGP_25	Xcr_barcode43	contig_1_polish	4932622	4935922	4	False	False
Xcr_barcode43_contig_1_polish_RGP_20	Xcr_barcode43	contig_1_polish	4951386	4959466	6	False	False
Xcr_barcode44_contig_1_polish_RGP_7	Xcr_barcode44	contig_1_polish	54442	79825	21	False	False
Xcr_barcode44_contig_1_polish_RGP_6	Xcr_barcode44	contig_1_polish	155025	172514	15	False	False
Xcr_barcode44_contig_1_polish_RGP_15	Xcr_barcode44	contig_1_polish	290075	312048	10	False	False
Xcr_barcode44_contig_1_polish_RGP_5	Xcr_barcode44	contig_1_polish	413459	426411	13	False	False
Xcr_barcode44_contig_1_polish_RGP_1	Xcr_barcode44	contig_1_polish	692148	717584	24	False	False
Xcr_barcode44_contig_1_polish_RGP_14	Xcr_barcode44	contig_1_polish	845080	852499	8	False	False
Xcr_barcode44_contig_1_polish_RGP_0	Xcr_barcode44	contig_1_polish	1221413	1292941	64	False	False
Xcr_barcode44_contig_1_polish_RGP_29	Xcr_barcode44	contig_1_polish	1682418	1687148	4	False	False
Xcr_barcode44_contig_1_polish_RGP_17	Xcr_barcode44	contig_1_polish	1951347	1963076	7	False	False
Xcr_barcode44_contig_1_polish_RGP_3	Xcr_barcode44	contig_1_polish	1968850	1988450	18	False	False
Xcr_barcode44_contig_1_polish_RGP_22	Xcr_barcode44	contig_1_polish	2088203	2097535	6	False	False
Xcr_barcode44_contig_1_polish_RGP_24	Xcr_barcode44	contig_1_polish	2122124	2129245	5	False	False
Xcr_barcode44_contig_1_polish_RGP_21	Xcr_barcode44	contig_1_polish	2357546	2364493	8	False	False
Xcr_barcode44_contig_1_polish_RGP_20	Xcr_barcode44	contig_1_polish	2460193	2476463	8	False	False
